nct_id,total_cells,empty_cells,completeness_percentage
NCT00904683,1208,248,79.47019867549669
NCT00905372,1094,191,82.54113345521024
NCT00948909,589,122,79.28692699490662
NCT01011530,258,74,71.31782945736434
NCT01049568,329,83,74.77203647416414
NCT01181115,415,120,71.08433734939759
NCT01431326,2281,126,94.47610697062692
NCT01557374,314,63,79.93630573248407
NCT01670136,398,91,77.1356783919598
NCT01677754,1813,304,83.23221180364037
NCT01767714,606,129,78.7128712871287
NCT01883193,488,90,81.55737704918033
NCT01943513,314,78,75.1592356687898
NCT03299426,269,57,78.81040892193309
NCT03614533,292,61,79.10958904109589
NCT03798054,1141,253,77.82646801051709
NCT04489797,281,59,79.00355871886121
NCT05252468,278,61,78.05755395683454
NCT00078559,5921,1571,73.46731970950853
NCT00239681,37967,9506,74.96246740590513
NCT00240994,2930,436,85.11945392491468
NCT00242385,2133,515,75.85560243788092
NCT00288626,4622,934,79.79229770662052
NCT00376168,2747,957,65.16199490353112
NCT00661713,26494,6097,76.98724239450442
NCT00683475,8223,2114,74.29162106287244
NCT00762073,8577,2143,75.01457386032412
NCT00763867,6438,1878,70.82945013979497
NCT00917267,4305,1361,68.38559814169571
NCT01119703,1673,479,71.36879856545129
NCT01132846,5463,1928,64.70803587772286
NCT01323270,4150,1119,73.03614457831326
NCT01667133,64786,13809,78.68520976754237
NCT01717638,28931,7513,74.03131588953026
NCT01897532,40011,9798,75.51173427307491
NCT02260934,10373,2671,74.25045791959896
NCT02288273,2874,782,72.79053583855254
NCT02450331,9660,1771,81.66666666666667
NCT02460978,5517,1207,78.12216784484322
NCT02655237,7601,2423,68.12261544533614
NCT02691247,4436,1458,67.13255184851218
NCT02697773,52627,13600,74.15775172440003
NCT02764762,4038,803,80.11391778107975
NCT02788279,13986,2901,79.25782925782926
NCT02871635,5741,1543,73.12314927712941
NCT02989922,4943,1252,74.67125227594578
NCT03135834,53457,10698,79.98765362814973
NCT03329937,1350,313,76.81481481481481
NCT03443427,12444,3670,70.50787528126004
NCT03536884,30078,5128,82.95099408205333
NCT03672175,19034,4442,76.66281391194704
NCT03732807,32262,7659,76.25999628045379
NCT03922308,17214,4609,73.2252817474149
NCT04660643,9585,2156,77.50652060511216
NCT00071331,3685,831,77.44911804613297
NCT00100776,616,198,67.85714285714286
NCT00911287,258,84,67.44186046511628
NCT00991172,528,121,77.08333333333333
NCT01487096,286,72,74.82517482517483
NCT01541579,953,189,80.16789087093389
NCT01579149,222,77,65.31531531531532
NCT02169557,187,75,59.893048128342244
NCT03129646,423,79,81.32387706855792
NCT03246230,284,60,78.87323943661971
NCT03929016,387,67,82.68733850129199
NCT04681027,318,67,78.93081761006289
NCT05033886,934,194,79.22912205567452
NCT00055497,17211,3712,78.4323978850735
NCT00094302,40424,8166,79.7991292301603
NCT00190775,21210,6838,67.76049033474776
NCT00286468,12708,2911,77.09316965690904
NCT00297778,4160,1108,73.36538461538461
NCT00300456,8505,2539,70.14697236919459
NCT00328172,5244,1613,69.24103737604882
NCT00406393,4073,1150,71.76528357476062
NCT00406640,4845,1516,68.71001031991744
NCT00433290,10549,3431,67.47559010332733
NCT00510276,8849,2341,73.54503333710024
NCT00626548,11598,3567,69.24469736161407
NCT00667576,6787,1724,74.59849712686017
NCT00715403,38773,13770,64.48559564645501
NCT00819052,13930,4276,69.30366116295764
NCT00846768,4866,1067,78.07233867653103
NCT00847626,26182,7957,69.6088916049194
NCT00857454,1712,475,72.25467289719626
NCT00861757,15403,4753,69.14237486203986
NCT00982020,4335,1354,68.76585928489042
NCT01040793,6542,1693,74.12106389483338
NCT01166282,11833,2457,79.2360348178822
NCT01204294,8971,2506,72.06554453238212
NCT01401647,2049,653,68.13079551000489
NCT01427933,6490,1488,77.07241910631741
NCT01467713,10913,3378,69.04609181709887
NCT01469013,58705,15009,74.4331828634699
NCT01496430,9153,3014,67.07090571397356
NCT01642615,3736,1158,69.00428265524626
NCT01677182,8070,2958,63.3457249070632
NCT01715415,3416,744,78.22014051522248
NCT01769391,7676,1759,77.08441896821262
NCT01829477,2371,772,67.43989877688739
NCT01958827,4920,1353,72.5
NCT02302716,6027,1547,74.3321718931475
NCT02614261,29802,4954,83.3769545668076
NCT00000593,310,77,75.16129032258064
NCT00042575,304,104,65.78947368421052
NCT00053378,264,89,66.28787878787878
NCT00273338,2338,358,84.68776732249786
NCT00492011,387,100,74.16020671834626
NCT00494377,307,132,57.00325732899023
NCT00671632,357,101,71.70868347338936
NCT00755495,367,88,76.02179836512262
NCT00760344,1417,432,69.51305575158786
NCT01437787,1245,274,77.99196787148594
NCT01456247,1030,409,60.29126213592233
NCT01456260,1219,520,57.34208367514356
NCT01503814,307,82,73.28990228013029
NCT02177500,284,93,67.25352112676056
NCT00083889,41067,12135,70.45072686098327
NCT00160524,7234,1599,77.89604644733204
NCT00266656,8421,2568,69.50480940505878
NCT00305448,3699,1088,70.58664503919978
NCT00349752,4349,1141,73.7640836974017
NCT00484939,6915,1988,71.25090383224874
NCT00531817,12648,3122,75.31625553447185
NCT00606021,5065,1363,73.0898321816387
NCT00638183,1980,644,67.47474747474747
NCT00684021,3522,868,75.35491198182851
NCT00706589,1605,391,75.6386292834891
NCT00717236,13088,2782,78.74388753056235
NCT00809133,96934,24701,74.51771308312873
NCT00847613,50846,13226,73.9881209928018
NCT01005888,3074,946,69.22576447625244
NCT01023581,12092,3634,69.94707244459147
NCT01235598,4281,1180,72.43634664797945
NCT01243177,6408,1394,78.24594257178526
NCT01329029,16909,4264,74.78266012182861
NCT01330381,6198,1939,68.71571474669248
NCT01349816,4255,982,76.92126909518214
NCT01443845,17762,4618,74.00067559959464
NCT01659658,23947,5797,75.79237482774461
NCT01810692,1108,328,70.3971119133574
NCT01907100,19505,3978,79.6052294283517
NCT01914757,13605,3724,72.62771040058801
NCT02075255,10254,2436,76.24341720304271
NCT02104947,10524,2546,75.8076776890916
NCT02131259,8340,3048,63.45323741007194
NCT02243293,29840,6270,78.98793565683646
NCT02322814,22134,3744,83.08484684196259
NCT02489981,1227,406,66.91116544417278
NCT02606877,2797,804,71.25491598140866
NCT02642432,965,198,79.48186528497409
NCT02966795,2843,952,66.51424551530074
NCT03022396,3316,1191,64.0832328106152
NCT03069365,1503,276,81.63672654690619
NCT03127644,5298,1721,67.51604379010948
NCT03240575,3699,1074,70.96512570965126
NCT03325881,4169,1379,66.92252338690334
NCT00005159,256,74,71.09375
NCT00109512,440,94,78.63636363636364
NCT00150735,222,76,65.76576576576576
NCT00195741,241,84,65.14522821576763
NCT00241449,1676,466,72.19570405727923
NCT00319488,457,87,80.96280087527353
NCT00650390,219,76,65.29680365296804
NCT00744679,265,69,73.9622641509434
NCT01974999,346,88,74.56647398843931
NCT02807974,312,68,78.2051282051282
NCT00151892,4858,1563,67.82626595306711
NCT00168844,17804,4432,75.10671759155247
NCT00251693,6396,2225,65.21263289555972
NCT00282308,7332,1925,73.74522640480087
NCT00366678,40777,13756,66.2652966132869
NCT00402233,3565,950,73.35203366058906
NCT00445770,34339,12410,63.860333731325895
NCT00452790,25787,6484,74.85554736882925
NCT00500656,5685,1696,70.16710642040458
NCT00565409,31397,8619,72.54833264324617
NCT00635427,9815,2011,79.5109526235354
NCT00689351,23774,5726,75.914864978548
NCT00696384,2638,723,72.59287338893101
NCT00763321,2451,613,74.98980008159934
NCT00808067,30082,7814,74.02433348846486
NCT00835770,28193,6448,77.12907459298407
NCT00913458,20207,5515,72.70747760676993
NCT00949650,9610,2466,74.33922996878252
NCT01085136,18494,3838,79.24732345625608
NCT01163617,3863,828,78.56588143929588
NCT01185301,5783,1564,72.95521355697734
NCT01224106,27146,5792,78.66352317100126
NCT01438814,3770,1063,71.80371352785146
NCT01443364,7450,1405,81.14093959731544
NCT01462318,4335,1270,70.70357554786621
NCT01465763,6444,1380,78.58472998137803
NCT01568112,22162,7516,66.08609331287789
NCT01676220,7746,1809,76.64601084430674
NCT02058160,7194,1872,73.97831526271894
NCT02125604,4817,1556,67.69773718081794
NCT02312258,15909,4141,73.97070840404803
NCT02451358,5161,1722,66.63437318349158
NCT02611830,14209,4742,66.62678583996059
NCT02630966,5861,1536,73.79286811124382
NCT02734433,5743,1883,67.2122584015323
NCT03029208,16021,3556,77.8041320766494
NCT03050359,5446,1759,67.70106500183621
NCT03223337,15807,5181,67.22338204592901
NCT00153088,1702,624,63.33725029377203
NCT00252746,324,88,72.8395061728395
NCT00664573,381,75,80.31496062992126
NCT01316653,488,87,82.17213114754098
NCT02200640,322,90,72.04968944099379
NCT02205489,676,121,82.10059171597634
NCT02228707,188,65,65.42553191489361
NCT02359344,263,83,68.44106463878327
NCT02485808,487,82,83.16221765913758
NCT02833142,291,88,69.7594501718213
NCT04322123,602,128,78.7375415282392
NCT04468646,340,68,80.0
NCT00150618,5004,1765,64.72821742605915
NCT00245960,3437,914,73.40704102414897
NCT00419562,2689,868,67.72034213462254
NCT00705939,5986,1794,70.03007016371534
NCT00765895,3739,1275,65.89997325488099
NCT00789477,15607,3961,74.62036265778177
NCT01299480,19797,7230,63.4793150477345
NCT01438489,11575,3667,68.31965442764579
NCT01644643,27870,9427,66.1750986724076
NCT01856764,2521,878,65.17255057516859
NCT02017171,9302,1847,80.14405504192646
NCT02065570,8784,2191,75.05692167577413
NCT02093390,3477,945,72.82139775668679
NCT02187055,16812,4379,73.95312871758269
NCT02509156,7280,2177,70.09615384615384
NCT02636907,1388,363,73.84726224783861
NCT02639182,9652,1857,80.76046415250725
NCT02682927,25293,7710,69.51725773929546
NCT02702011,2098,506,75.88179218303146
NCT02706873,80708,11661,85.55161817911484
NCT02714595,26594,7886,70.34669474317515
NCT02760498,50908,7751,84.7744951677536
NCT02775240,5027,1402,72.11060274517605
NCT02806947,5037,1592,68.39388524915624
NCT03017885,1747,518,70.3491700057241
NCT03300050,44233,12228,72.35548120181765
NCT03304379,13082,3138,76.01284207307751
NCT03459846,4605,799,82.64929424538545
NCT03502616,29651,8112,72.64173215068632
NCT03507686,11092,3447,68.92354850342589
NCT03693612,34555,7888,77.17262335407321
NCT03773978,10105,2503,75.23008411677388
NCT04003155,19264,5834,69.71553156146179
NCT04021290,29270,5553,81.02835667919372
NCT04134728,24399,6342,74.00713143981311
NCT04605159,107655,14964,86.10004180019507
NCT05382104,4563,1646,63.92724085031777
NCT00057018,360,72,80.0
NCT00398801,311,67,78.45659163987138
NCT00486083,269,91,66.17100371747212
NCT00660920,330,80,75.75757575757575
NCT01144507,399,78,80.45112781954887
NCT01452659,609,210,65.51724137931035
NCT01782586,206,70,66.01941747572816
NCT02141503,226,74,67.2566371681416
NCT02182986,323,76,76.47058823529412
NCT02237586,310,65,79.03225806451613
NCT02934607,488,90,81.55737704918033
NCT03661138,699,143,79.54220314735336
NCT05414786,200,61,69.5
NCT00051558,13778,4239,69.23356074902017
NCT00075816,7149,2563,64.14883200447615
NCT00128713,7889,2056,73.93839523386994
NCT00406354,8645,2449,71.67148640832852
NCT00434993,2605,679,73.93474088291747
NCT00519285,13941,3081,77.89972024962341
NCT00576758,5841,1446,75.24396507447355
NCT00618774,3035,1018,66.45799011532125
NCT00654381,12236,3310,72.94867603792089
NCT00658021,5687,1344,76.36715315632144
NCT00716417,41595,10566,74.59790840245222
NCT00863798,21662,5751,73.45120487489613
NCT00935220,1158,338,70.81174438687393
NCT00960986,7719,2120,72.53530250032388
NCT01058005,5056,1296,74.36708860759494
NCT01064687,30241,7949,73.71449356833438
NCT01136408,4919,1477,69.97357186420004
NCT01169675,20799,5287,74.58050867830184
NCT01201915,2865,754,73.6823734729494
NCT01222533,11509,3368,70.73594578156225
NCT01247324,22740,3221,85.83553210202287
NCT01306214,7073,1502,78.76431500070692
NCT01695239,34062,8078,76.28442252363338
NCT01964352,6375,1595,74.98039215686275
NCT02006732,6319,1551,75.45497705333122
NCT02053610,14419,3260,77.39094250641514
NCT02149303,1418,490,65.44428772919605
NCT03105128,24101,4171,82.69366416331273
NCT03383523,8082,2750,65.97376886909181
NCT03478787,3487,963,72.3831373673645
NCT04625725,181958,35159,80.6774090724233
NCT05184062,7067,1565,77.8548181689543
NCT00000528,358,77,78.49162011173185
NCT00050206,246,89,63.82113821138211
NCT00088049,559,147,73.7030411449016
NCT00094549,841,230,72.65160523186682
NCT00144222,302,85,71.8543046357616
NCT00144287,731,185,74.6922024623803
NCT00174655,554,146,73.64620938628158
NCT00190931,209,81,61.24401913875598
NCT00239369,1057,281,73.41532639545885
NCT00239447,405,105,74.07407407407408
NCT00274508,580,163,71.89655172413794
NCT00356096,750,251,66.53333333333333
NCT00485771,315,113,64.12698412698413
NCT00609180,756,170,77.51322751322752
NCT01685827,416,106,74.51923076923077
NCT02182050,288,101,64.93055555555556
NCT02182206,391,149,61.892583120204606
NCT02211859,267,100,62.546816479400746
NCT00141518,62873,17844,71.61897793965613
NCT00143455,17789,5399,69.64978357411884
NCT00160693,7414,1416,80.90099811168061
NCT00395304,3453,903,73.8488271068636
NCT00412360,6875,2299,66.56
NCT00428597,13611,3843,71.76548379986775
NCT00550173,11981,3019,74.80176946832485
NCT00574249,6766,2205,67.41058232338162
NCT00577135,6750,1997,70.41481481481482
NCT00593736,18850,5768,69.40053050397879
NCT00609518,4972,1461,70.61544650040226
NCT00630877,3498,1115,68.12464265294454
NCT00696020,9925,2319,76.63476070528968
NCT00790933,44631,11676,73.83881158835787
NCT00939003,7627,2058,73.01691359643372
NCT00965458,6110,1444,76.36661211129297
NCT01217892,3620,890,75.41436464088397
NCT01221298,1433,347,75.7850662944871
NCT01251614,20150,6094,69.75682382133995
NCT01261793,12404,2219,82.11060948081264
NCT01309828,4790,1686,64.80167014613778
NCT01314261,10276,2291,77.70533281432463
NCT01428765,1684,623,63.00475059382423
NCT01456195,5391,1964,63.56891114820998
NCT01493024,8119,2130,73.76524202487991
NCT01662986,3823,1003,73.76405963902694
NCT01703091,6228,1456,76.62170841361593
NCT01710358,33766,7649,77.3470354794764
NCT01921205,4679,1316,71.87433212224835
NCT01973569,5665,1321,76.68137687555163
NCT02258542,28626,6384,77.6985956822469
NCT02419573,1734,565,67.4163783160323
NCT02471404,7931,1604,79.77556424158367
NCT02491944,1968,465,76.3719512195122
NCT02614196,19883,4061,79.57551677312277
NCT03000075,6674,1579,76.34102487264009
NCT03303521,2343,623,73.41015791720017
NCT00005121,369,73,80.21680216802169
NCT00036335,447,152,65.99552572706935
NCT00043966,785,154,80.38216560509554
NCT00087737,162,71,56.17283950617284
NCT00190606,329,114,65.34954407294833
NCT00190840,491,134,72.70875763747455
NCT00338650,1105,271,75.47511312217195
NCT00475969,241,92,61.82572614107884
NCT00489073,275,109,60.36363636363637
NCT01382836,282,80,71.63120567375887
NCT01452763,1024,407,60.25390625
NCT02808026,214,68,68.22429906542057
NCT02848170,272,71,73.8970588235294
NCT00081458,5922,1589,73.1678486997636
NCT00112918,21160,5489,74.05954631379961
NCT00251758,4055,1418,65.0308261405672
NCT00373958,56983,17229,69.76466665496727
NCT00410761,21860,3006,86.24885635864592
NCT00420927,27859,7723,72.27825837251875
NCT00474786,10654,2084,80.43927163506665
NCT00545103,11530,4323,62.50650477016479
NCT00676091,27117,5891,78.27562045949036
NCT00706654,8061,1900,76.4297233593847
NCT00721409,35750,7572,78.81958041958042
NCT00782509,17395,4077,76.56223052601322
NCT01004003,37263,9424,74.70949735662721
NCT01117350,6644,1603,75.87296809151114
NCT01170663,13793,3364,75.6108170811281
NCT01218438,32228,10404,67.71751272185676
NCT01221285,1764,492,72.10884353741497
NCT01292603,32305,7314,77.35954186658412
NCT01410227,6687,1497,77.61327949753253
NCT01419197,14137,2952,79.1186248850534
NCT01458574,11675,2801,76.0085653104925
NCT01552681,6626,1724,73.98128584364625
NCT01719003,10473,2659,74.61090422992457
NCT01724021,12004,3360,72.00933022325891
NCT02080637,1819,635,65.09070918086861
NCT02088073,14921,5225,64.9822397962603
NCT02320721,6824,1682,75.35169988276671
NCT02452424,68783,14286,79.23033307648693
NCT02750410,4502,1132,74.85561972456686
NCT02866175,17834,5105,71.37490187282718
NCT02873689,3832,1469,61.66492693110647
NCT02973100,7609,1815,76.14666841897753
NCT03316976,1776,566,68.13063063063063
NCT04427501,82759,12343,85.08561002428739
NCT00027300,793,153,80.7061790668348
NCT00106548,1010,289,71.38613861386139
NCT00152984,943,231,75.50371155885472
NCT00239421,727,187,74.27785419532324
NCT00325949,861,142,83.5075493612079
NCT00458861,239,64,73.22175732217573
NCT00523328,296,69,76.6891891891892
NCT00545389,291,76,73.88316151202748
NCT00548574,304,78,74.34210526315789
NCT00650026,215,76,64.65116279069767
NCT01416207,330,108,67.27272727272727
NCT02172287,440,120,72.72727272727273
NCT02200991,505,161,68.11881188118812
NCT02242318,359,102,71.58774373259052
NCT02272517,493,133,73.02231237322515
NCT02459886,383,70,81.72323759791122
NCT00107042,8479,2879,66.04552423634863
NCT00152009,4391,1539,64.95103621043043
NCT00185380,6393,1664,73.97153136242765
NCT00528112,13968,3785,72.90234822451318
NCT00715624,6494,1699,73.83738835848476
NCT00753675,14672,3674,74.95910577971647
NCT00814255,2293,637,72.21979938944614
NCT00893971,7790,1639,78.9602053915276
NCT01166373,23793,7802,67.20884293699828
NCT01313494,6286,1824,70.98313713013044
NCT01424670,8923,2002,77.56359968620418
NCT01484977,1691,467,72.3832052040213
NCT01525550,62221,17891,71.2460423329744
NCT01666314,28155,5401,80.81690641093944
NCT01800968,4689,1323,71.78502879078695
NCT01859923,15988,4428,72.30422817112834
NCT01890785,2731,915,66.49578908824607
NCT01946880,8572,2545,70.31031264582361
NCT02118766,6595,1758,73.3434420015163
NCT02121483,2285,558,75.57986870897156
NCT02266888,8684,1878,78.37402118839245
NCT02288559,6339,1550,75.54819372140716
NCT02352948,24802,4164,83.21103136843803
NCT02421887,2453,755,69.22136159804322
NCT02601625,7076,1837,74.03900508762013
NCT02627677,13515,4193,68.97521272660008
NCT02717494,14265,3666,74.30073606729758
NCT02787551,7584,1585,79.10073839662448
NCT02879305,42534,6839,83.92109841538534
NCT03043872,43903,7466,82.9943284058037
NCT03057977,26383,5400,79.53227457074631
NCT03359473,24038,7338,69.47333388801064
NCT03681912,6614,2290,65.37647414575143
NCT04332991,8049,2326,71.10200024847808
NCT04373460,8704,2166,75.11488970588235
NCT04425629,65574,15981,75.62906029828896
NCT04497987,13464,2043,84.82620320855615
NCT05695209,3992,1338,66.48296593186373
NCT00103896,488,91,81.35245901639344
NCT00391066,2127,581,72.68453220498354
NCT00683579,522,107,79.50191570881226
NCT00709865,2028,548,72.97830374753451
